xsurvnum,version,scenario,y1,brand_1,brand_2,brand_3,brand_4,pixels_2,zoom_2,video_2,swivel_2,wifi_2,price_lin
13776762,4,4.1,0,0,0,0,1,0,1,0,1,0,5.187385806
13776762,4,4.1,0,1,0,0,0,0,0,0,0,1,5.433722004
13776762,4,5,0,0,0,1,0,0,1,0,0,0,5.433722004
13776762,4,5,0,0,0,0,1,0,0,1,1,0,4.859812404
13776762,4,5,0,0,1,0,0,1,0,1,1,0,4.369447852
13776762,4,5,0,0,1,0,0,0,1,1,0,0,5.187385806
13776762,4,5,1,0,0,0,0,0,0,0,0,0,0
13776762,4,5.1,0,0,0,1,0,0,1,0,0,0,5.433722004
13776762,4,5.1,0,0,0,0,1,0,0,1,1,0,4.859812404
13776762,4,5.1,0,0,1,0,0,1,0,1,1,0,4.369447852
13776762,4,5.1,1,0,1,0,0,0,1,1,0,0,5.187385806
13776762,4,6,1,0,0,0,1,0,0,1,1,1,5.433722004
13776762,4,6,0,0,1,0,0,0,0,1,0,1,4.859812404
13776762,4,6,0,0,0,1,0,1,1,0,0,1,5.631211782
13776762,4,6,0,0,0,1,0,1,1,0,0,0,5.187385806
13776762,4,6,0,0,0,0,0,0,0,0,0,0,0
13776762,4,7,0,0,0,1,0,1,0,1,1,0,4.369447852
13776762,4,7,0,0,1,0,0,1,0,1,1,0,5.631211782
13776762,4,7,0,1,0,0,0,0,0,0,0,1,5.433722004
13776762,4,7,0,0,0,0,1,0,0,0,1,1,5.187385806
13776762,4,7,1,0,0,0,0,0,0,0,0,0,0
13776762,4,7.1,0,0,0,1,0,1,0,1,1,0,4.369447852
13776762,4,7.1,1,0,1,0,0,1,0,1,1,0,5.631211782
13776762,4,7.1,0,1,0,0,0,0,0,0,0,1,5.433722004
13776762,4,7.1,0,0,0,0,1,0,0,0,1,1,5.187385806
13776762,4,8,0,0,1,0,0,0,0,0,0,0,5.631211782
13776762,4,8,0,0,1,0,0,1,0,0,0,1,4.859812404
13776762,4,8,0,0,0,0,1,1,0,0,0,1,4.369447852
13776762,4,8,0,0,0,1,0,0,1,1,1,0,5.187385806
13776762,4,8,1,0,0,0,0,0,0,0,0,0,0
13776762,4,8.1,0,0,1,0,0,0,0,0,0,0,5.631211782
13776762,4,8.1,1,0,1,0,0,1,0,0,0,1,4.859812404
13776762,4,8.1,0,0,0,0,1,1,0,0,0,1,4.369447852
13776762,4,8.1,0,0,0,1,0,0,1,1,1,0,5.187385806
13776762,4,9,0,0,0,1,0,0,0,1,1,0,4.859812404
13776762,4,9,0,1,0,0,0,0,0,0,1,1,4.369447852
13776762,4,9,0,0,0,0,1,0,0,0,0,1,5.631211782
13776762,4,9,0,0,0,0,1,1,1,1,0,0,5.433722004
13776762,4,9,1,0,0,0,0,0,0,0,0,0,0
13776762,4,9.1,0,0,0,1,0,0,0,1,1,0,4.859812404
13776762,4,9.1,1,1,0,0,0,0,0,0,1,1,4.369447852
13776762,4,9.1,0,0,0,0,1,0,0,0,0,1,5.631211782
13776762,4,9.1,0,0,0,0,1,1,1,1,0,0,5.433722004
13776762,4,10,1,0,0,1,0,1,1,1,1,1,4.859812404
13776762,4,10,0,1,0,0,0,1,0,0,1,0,5.433722004
13776762,4,10,0,0,0,0,1,1,1,0,0,0,5.631211782
13776762,4,10,0,0,1,0,0,1,0,1,0,0,4.369447852
13776762,4,10,0,0,0,0,0,0,0,0,0,0,0
13776762,4,11,0,0,0,0,1,1,1,1,1,0,5.187385806
13776762,4,11,0,1,0,0,0,1,1,0,0,1,5.433722004
13776762,4,11,0,0,1,0,0,0,1,0,0,1,5.631211782
13776762,4,11,1,0,0,1,0,1,1,1,0,1,4.369447852
13776762,4,11,0,0,0,0,0,0,0,0,0,0,0
13776762,4,12,0,1,0,0,0,1,1,1,0,1,5.433722004
13776762,4,12,0,0,1,0,0,1,1,0,0,1,4.369447852
13776762,4,12,0,0,0,1,0,1,0,1,1,1,4.859812404
13776762,4,12,1,0,0,0,1,0,1,1,1,1,5.187385806
13776762,4,12,0,0,0,0,0,0,0,0,0,0,0
13776762,4,13,0,0,0,1,0,1,1,0,1,0,5.631211782
13776762,4,13,0,0,1,0,0,1,1,0,1,1,5.187385806
13776762,4,13,1,1,0,0,0,1,1,1,0,1,4.859812404
13776762,4,13,0,0,0,0,1,0,0,1,0,0,5.433722004
13776762,4,13,0,0,0,0,0,0,0,0,0,0,0
13776762,4,14,0,0,0,1,0,0,1,0,0,0,4.369447852
13776762,4,14,0,0,0,0,1,0,0,0,1,0,5.631211782
13776762,4,14,0,1,0,0,0,1,0,0,1,1,4.859812404
13776762,4,14,0,0,1,0,0,0,1,1,0,0,5.433722004
13776762,4,14,1,0,0,0,0,0,0,0,0,0,0
13776762,4,14.1,0,0,0,1,0,0,1,0,0,0,4.369447852
13776762,4,14.1,0,0,0,0,1,0,0,0,1,0,5.631211782
13776762,4,14.1,0,1,0,0,0,1,0,0,1,1,4.859812404
13776762,4,14.1,1,0,1,0,0,0,1,1,0,0,5.433722004
13776762,4,15,0,1,0,0,0,0,1,0,1,0,4.369447852
13776762,4,15,0,0,0,1,0,1,0,0,0,0,4.859812404
13776762,4,15,0,0,0,0,1,0,1,0,1,1,5.433722004
13776762,4,15,1,1,0,0,0,0,1,1,1,1,5.187385806
13776762,4,15,0,0,0,0,0,0,0,0,0,0,0
13776762,4,16,0,0,0,1,0,0,0,0,0,1,5.187385806
13776762,4,16,0,0,0,0,1,1,0,1,1,1,4.369447852
13776762,4,16,0,1,0,0,0,1,0,1,0,0,5.631211782
13776762,4,16,0,0,1,0,0,0,1,1,1,0,4.859812404
13776762,4,16,1,0,0,0,0,0,0,0,0,0,0
13776762,4,16.1,0,0,0,1,0,0,0,0,0,1,5.187385806
13776762,4,16.1,0,0,0,0,1,1,0,1,1,1,4.369447852
13776762,4,16.1,0,1,0,0,0,1,0,1,0,0,5.631211782
13776762,4,16.1,1,0,1,0,0,0,1,1,1,0,4.859812404
13776797,3,1,0,0,1,0,0,0,1,1,0,1,4.369447852
13776797,3,1,1,1,0,0,0,0,1,0,1,0,5.433722004
13776797,3,1,0,0,1,0,0,0,0,0,1,1,4.859812404
13776797,3,1,0,0,0,0,1,1,1,0,0,1,5.187385806
13776797,3,1,0,0,0,0,0,0,0,0,0,0,0
13776797,3,2,0,1,0,0,0,1,1,1,1,1,5.187385806
13776797,3,2,1,0,0,0,1,0,0,0,1,0,4.859812404
13776797,3,2,0,0,0,1,0,1,0,0,1,0,5.433722004
13776797,3,2,0,0,1,0,0,1,1,1,0,1,5.631211782
13776797,3,2,0,0,0,0,0,0,0,0,0,0,0
13776797,3,3,0,0,0,0,1,0,0,1,1,1,4.859812404
13776797,3,3,1,0,0,1,0,1,0,0,0,1,4.369447852
13776797,3,3,0,0,1,0,0,0,0,1,1,0,5.433722004
13776797,3,3,0,1,0,0,0,1,1,0,1,1,5.631211782
13776797,3,3,0,0,0,0,0,0,0,0,0,0,0
13776797,3,4,0,0,0,0,1,0,0,1,0,0,5.631211782
13776797,3,4,1,0,0,1,0,1,0,1,1,0,5.433722004
13776797,3,4,0,0,1,0,0,0,0,0,0,1,5.187385806
13776797,3,4,0,1,0,0,0,0,0,0,0,0,4.369447852
13776797,3,4,0,0,0,0,0,0,0,0,0,0,0
13776797,3,5,0,1,0,0,0,0,0,0,1,1,4.859812404
13776797,3,5,1,0,0,1,0,0,0,0,1,1,5.631211782
13776797,3,5,0,0,1,0,0,1,1,1,1,0,4.369447852
13776797,3,5,0,0,0,1,0,1,1,1,1,0,4.859812404
13776797,3,5,0,0,0,0,0,0,0,0,0,0,0
13776797,3,6,0,0,0,1,0,0,1,1,0,0,5.433722004
13776797,3,6,0,1,0,0,0,1,1,0,1,0,5.187385806
13776797,3,6,1,0,0,1,0,1,0,1,0,1,5.631211782
13776797,3,6,0,0,0,0,1,1,0,1,0,1,4.859812404
13776797,3,6,0,0,0,0,0,0,0,0,0,0,0
13776797,3,7,0,0,0,1,0,0,1,0,1,0,5.187385806
13776797,3,7,1,0,0,0,1,1,0,0,1,1,5.631211782
13776797,3,7,0,1,0,0,0,1,1,0,1,0,4.859812404
13776797,3,7,0,0,1,0,0,0,0,0,0,1,4.369447852
13776797,3,7,0,0,0,0,0,0,0,0,0,0,0
13776797,3,8,0,1,0,0,0,0,0,0,1,0,5.433722004
13776797,3,8,1,0,0,1,0,0,0,0,1,0,4.369447852
13776797,3,8,0,0,0,0,1,1,1,1,0,1,5.631211782
13776797,3,8,0,0,0,1,0,1,1,0,0,1,5.187385806
13776797,3,8,0,0,0,0,0,0,0,0,0,0,0
13776797,3,9,0,0,0,0,1,0,0,1,1,1,5.433722004
13776797,3,9,1,0,1,0,0,1,0,1,0,1,4.859812404
13776797,3,9,0,0,1,0,0,1,1,1,1,0,4.369447852
13776797,3,9,0,1,0,0,0,1,0,1,0,0,5.187385806
13776797,3,9,0,0,0,0,0,0,0,0,0,0,0
13776797,3,10,0,0,1,0,0,0,1,0,0,0,4.369447852
13776797,3,10,1,0,0,0,1,1,1,0,1,1,5.187385806
13776797,3,10,0,0,0,1,0,1,1,1,0,0,5.631211782
13776797,3,10,0,0,1,0,0,1,0,0,1,1,4.859812404
13776797,3,10,0,0,0,0,0,0,0,0,0,0,0
13776797,3,11,0,0,0,0,1,0,0,0,1,1,5.187385806
13776797,3,11,1,0,0,0,1,0,1,1,0,1,5.631211782
13776797,3,11,0,1,0,0,0,0,1,1,0,1,4.859812404
13776797,3,11,0,0,1,0,0,1,0,0,0,1,5.631211782
13776797,3,11,0,0,0,0,0,0,0,0,0,0,0
13776797,3,12,0,0,1,0,0,0,1,1,1,0,5.187385806
13776797,3,12,1,0,1,0,0,1,0,1,0,1,5.433722004
13776797,3,12,0,1,0,0,0,0,0,1,1,0,5.433722004
13776797,3,12,0,0,0,0,1,0,1,0,0,1,4.369447852
13776797,3,12,0,0,0,0,0,0,0,0,0,0,0
13776797,3,13,0,1,0,0,0,1,1,1,1,0,4.859812404
13776797,3,13,1,0,0,0,1,0,1,1,1,0,5.631211782
13776797,3,13,0,0,0,1,0,0,0,1,1,0,5.187385806
13776797,3,13,0,0,1,0,0,0,1,0,1,1,4.369447852
13776797,3,13,0,0,0,0,0,0,0,0,0,0,0
13776797,3,14,0,0,1,0,0,0,1,0,0,0,5.631211782
13776797,3,14,1,0,0,1,0,1,1,1,1,0,5.187385806
13776797,3,14,0,1,0,0,0,1,0,0,0,1,4.369447852
13776797,3,14,0,0,0,1,0,0,1,0,0,1,5.433722004
13776797,3,14,0,0,0,0,0,0,0,0,0,0,0
13776797,3,15,0,1,0,0,0,1,1,1,0,1,5.433722004
13776797,3,15,1,0,0,1,0,0,0,0,0,0,4.369447852
13776797,3,15,0,1,0,0,0,1,1,0,0,0,4.859812404
13776797,3,15,0,0,0,0,1,1,0,1,0,0,5.631211782
13776797,3,15,0,0,0,0,0,0,0,0,0,0,0
13776797,3,16,0,0,0,0,1,0,1,1,0,1,5.187385806
13776797,3,16,1,0,0,1,0,0,1,1,0,0,5.433722004
13776797,3,16,0,0,0,0,1,1,0,1,0,0,5.631211782
13776797,3,16,0,0,1,0,0,1,1,1,1,1,4.859812404
13776797,3,16,0,0,0,0,0,0,0,0,0,0,0
13776864,10,1,0,0,0,1,0,0,1,0,1,0,4.369447852
13776864,10,1,0,1,0,0,0,1,1,0,1,1,5.433722004
13776864,10,1,0,0,0,0,1,0,0,0,0,1,4.859812404
13776864,10,1,0,0,1,0,0,0,1,0,1,0,5.631211782
13776864,10,1,1,0,0,0,0,0,0,0,0,0,0
13776864,10,1.1,0,0,0,1,0,0,1,0,1,0,4.369447852
13776864,10,1.1,1,1,0,0,0,1,1,0,1,1,5.433722004
13776864,10,1.1,0,0,0,0,1,0,0,0,0,1,4.859812404
13776864,10,1.1,0,0,1,0,0,0,1,0,1,0,5.631211782
13776864,10,2,0,0,0,0,1,1,0,0,1,0,5.631211782
13776864,10,2,0,1,0,0,0,1,0,1,0,1,4.369447852
13776864,10,2,0,0,1,0,0,1,0,1,0,1,5.187385806
13776864,10,2,0,0,0,1,0,1,0,1,1,1,4.859812404
13776864,10,2,1,0,0,0,0,0,0,0,0,0,0
13776864,10,2.1,0,0,0,0,1,1,0,0,1,0,5.631211782
13776864,10,2.1,0,1,0,0,0,1,0,1,0,1,4.369447852
13776864,10,2.1,0,0,1,0,0,1,0,1,0,1,5.187385806
13776864,10,2.1,1,0,0,1,0,1,0,1,1,1,4.859812404
13776864,10,3,0,0,0,1,0,0,0,0,0,1,5.433722004
13776864,10,3,0,1,0,0,0,1,1,0,1,1,4.369447852
13776864,10,3,0,0,1,0,0,1,0,0,1,1,5.187385806
13776864,10,3,0,0,1,0,0,1,1,1,0,1,4.859812404
13776864,10,3,1,0,0,0,0,0,0,0,0,0,0
13776864,10,3.1,0,0,0,1,0,0,0,0,0,1,5.433722004
13776864,10,3.1,0,1,0,0,0,1,1,0,1,1,4.369447852
13776864,10,3.1,1,0,1,0,0,1,0,0,1,1,5.187385806
13776864,10,3.1,0,0,1,0,0,1,1,1,0,1,4.859812404
13776864,10,4,0,0,0,1,0,1,1,0,1,1,5.187385806
13776864,10,4,0,0,1,0,0,0,0,1,0,0,5.631211782
13776864,10,4,0,0,0,0,1,0,1,0,1,0,5.433722004
13776864,10,4,0,0,0,0,1,0,0,1,1,1,4.859812404
13776864,10,4,1,0,0,0,0,0,0,0,0,0,0
13776864,10,4.1,0,0,0,1,0,1,1,0,1,1,5.187385806
13776864,10,4.1,1,0,1,0,0,0,0,1,0,0,5.631211782
13776864,10,4.1,0,0,0,0,1,0,1,0,1,0,5.433722004
13776864,10,4.1,0,0,0,0,1,0,0,1,1,1,4.859812404
13776864,10,5,0,1,0,0,0,0,1,0,0,1,5.187385806
13776864,10,5,0,1,0,0,0,0,0,1,1,0,4.369447852
13776864,10,5,0,0,1,0,0,1,1,0,0,0,4.859812404
13776864,10,5,0,0,0,0,1,1,1,0,1,0,5.433722004
13776864,10,5,1,0,0,0,0,0,0,0,0,0,0
13776864,10,5.1,0,1,0,0,0,0,1,0,0,1,5.187385806
13776864,10,5.1,0,1,0,0,0,0,0,1,1,0,4.369447852
13776864,10,5.1,0,0,1,0,0,1,1,0,0,0,4.859812404
13776864,10,5.1,1,0,0,0,1,1,1,0,1,0,5.433722004
13776864,10,6,0,0,0,0,1,0,1,1,0,1,5.631211782
13776864,10,6,1,0,0,1,0,1,0,1,0,1,5.187385806
13776864,10,6,0,1,0,0,0,0,1,1,0,0,4.859812404
13776864,10,6,0,0,1,0,0,1,1,1,1,1,5.433722004
13776864,10,6,0,0,0,0,0,0,0,0,0,0,0
13776864,10,7,0,0,0,0,1,1,0,0,1,1,4.369447852
13776864,10,7,0,0,0,1,0,0,0,1,1,0,5.187385806
13776864,10,7,1,1,0,0,0,1,0,1,1,0,5.631211782
13776864,10,7,0,0,1,0,0,1,1,0,1,0,5.433722004
13776864,10,7,0,0,0,0,0,0,0,0,0,0,0
13776864,10,8,0,0,0,0,1,1,0,1,1,1,5.187385806
13776864,10,8,0,0,1,0,0,0,1,0,0,0,5.433722004
13776864,10,8,0,0,0,1,0,0,0,1,0,0,4.859812404
13776864,10,8,0,0,0,1,0,0,1,0,1,1,5.631211782
13776864,10,8,1,0,0,0,0,0,0,0,0,0,0
13776864,10,8.1,0,0,0,0,1,1,0,1,1,1,5.187385806
13776864,10,8.1,0,0,1,0,0,0,1,0,0,0,5.433722004
13776864,10,8.1,0,0,0,1,0,0,0,1,0,0,4.859812404
13776864,10,8.1,1,0,0,1,0,0,1,0,1,1,5.631211782
13776864,10,9,0,0,1,0,0,0,0,1,1,1,4.369447852
13776864,10,9,1,1,0,0,0,0,1,0,0,1,5.631211782
13776864,10,9,0,0,0,1,0,0,1,0,1,1,4.859812404
13776864,10,9,0,0,0,0,1,0,1,0,0,1,5.187385806
13776864,10,9,0,0,0,0,0,0,0,0,0,0,0
13776864,10,10,0,1,0,0,0,0,1,0,1,0,5.187385806
13776864,10,10,0,0,0,1,0,0,0,1,0,1,4.369447852
13776864,10,10,0,0,0,0,1,1,1,0,0,1,5.433722004
13776864,10,10,0,0,1,0,0,0,0,0,1,0,4.859812404
13776864,10,10,1,0,0,0,0,0,0,0,0,0,0
13776864,10,10.1,0,1,0,0,0,0,1,0,1,0,5.187385806
13776864,10,10.1,0,0,0,1,0,0,0,1,0,1,4.369447852
13776864,10,10.1,1,0,0,0,1,1,1,0,0,1,5.433722004
13776864,10,10.1,0,0,1,0,0,0,0,0,1,0,4.859812404
13776864,10,11,0,0,0,1,0,1,0,1,0,0,5.631211782
13776864,10,11,0,1,0,0,0,1,1,1,0,1,5.433722004
13776864,10,11,0,0,0,0,1,1,1,0,0,1,4.369447852
13776864,10,11,0,0,0,0,1,1,0,1,1,0,5.187385806
13776864,10,11,1,0,0,0,0,0,0,0,0,0,0
13776864,10,11.1,0,0,0,1,0,1,0,1,0,0,5.631211782
13776864,10,11.1,1,1,0,0,0,1,1,1,0,1,5.433722004
13776864,10,11.1,0,0,0,0,1,1,1,0,0,1,4.369447852
13776864,10,11.1,0,0,0,0,1,1,0,1,1,0,5.187385806
13776864,10,12,0,1,0,0,0,0,1,0,1,0,4.369447852
13776864,10,12,1,0,0,0,1,1,1,0,1,0,4.859812404
13776864,10,12,0,0,0,1,0,1,0,1,0,0,5.631211782
13776864,10,12,0,0,1,0,0,1,1,1,0,0,5.187385806
13776864,10,12,0,0,0,0,0,0,0,0,0,0,0
13776864,10,13,0,0,0,0,1,0,1,1,1,1,4.369447852
13776864,10,13,1,1,0,0,0,1,1,1,0,1,5.631211782
13776864,10,13,0,0,0,1,0,0,1,1,1,1,5.187385806
13776864,10,13,0,0,1,0,0,0,0,1,0,0,5.433722004
13776864,10,13,0,0,0,0,0,0,0,0,0,0,0
13776864,10,14,0,0,0,1,0,0,0,1,0,0,4.859812404
13776864,10,14,0,0,1,0,0,0,1,0,0,0,4.369447852
13776864,10,14,0,0,0,0,1,1,1,0,1,0,5.433722004
13776864,10,14,0,1,0,0,0,0,0,1,0,0,5.631211782
13776864,10,14,1,0,0,0,0,0,0,0,0,0,0
13776864,10,14.1,1,0,0,1,0,0,0,1,0,0,4.859812404
13776864,10,14.1,0,0,1,0,0,0,1,0,0,0,4.369447852
13776864,10,14.1,0,0,0,0,1,1,1,0,1,0,5.433722004
13776864,10,14.1,0,1,0,0,0,0,0,1,0,0,5.631211782
13776864,10,15,0,1,0,0,0,1,0,0,0,1,4.859812404
13776864,10,15,1,0,0,0,1,1,0,1,0,1,5.433722004
13776864,10,15,0,0,0,1,0,1,0,1,1,0,4.369447852
13776864,10,15,0,0,1,0,0,0,0,1,0,0,5.631211782
13776864,10,15,0,0,0,0,0,0,0,0,0,0,0
13776864,10,16,0,0,1,0,0,1,1,0,0,0,4.859812404
13776864,10,16,1,0,0,1,0,0,0,1,0,1,5.631211782
13776864,10,16,0,0,0,0,1,1,0,0,1,0,5.187385806
13776864,10,16,0,1,0,0,0,0,0,0,1,0,5.433722004
13776864,10,16,0,0,0,0,0,0,0,0,0,0,0
13776941,8,1,0,1,0,0,0,1,1,1,1,1,5.631211782
13776941,8,1,1,0,1,0,0,1,1,0,1,0,5.187385806
13776941,8,1,0,1,0,0,0,0,0,1,0,0,4.369447852
13776941,8,1,0,0,0,0,1,0,0,1,0,0,5.433722004
13776941,8,1,0,0,0,0,0,0,0,0,0,0,0
13776941,8,2,0,0,1,0,0,1,0,0,0,0,4.369447852
13776941,8,2,1,0,0,0,1,1,0,1,0,1,5.187385806
13776941,8,2,0,0,0,1,0,0,0,1,1,1,4.859812404
13776941,8,2,0,1,0,0,0,0,1,1,0,0,5.433722004
13776941,8,2,0,0,0,0,0,0,0,0,0,0,0
13776941,8,3,0,0,0,0,1,0,1,0,0,1,5.631211782
13776941,8,3,1,1,0,0,0,1,1,1,1,0,5.187385806
13776941,8,3,0,0,0,1,0,1,1,0,1,1,4.859812404
13776941,8,3,0,0,0,0,1,1,0,1,1,0,4.369447852
13776941,8,3,0,0,0,0,0,0,0,0,0,0,0
13776941,8,4,1,0,1,0,0,1,0,1,0,1,4.369447852
13776941,8,4,0,0,1,0,0,0,1,0,0,0,4.859812404
13776941,8,4,0,0,0,1,0,1,0,0,0,0,5.187385806
13776941,8,4,0,1,0,0,0,0,1,0,0,1,5.433722004
13776941,8,4,0,0,0,0,0,0,0,0,0,0,0
13776941,8,5,0,1,0,0,0,0,0,1,1,1,5.631211782
13776941,8,5,1,0,1,0,0,1,0,1,1,1,5.187385806
13776941,8,5,0,0,0,0,1,0,0,0,0,0,4.859812404
13776941,8,5,0,1,0,0,0,0,0,1,1,0,4.369447852
13776941,8,5,0,0,0,0,0,0,0,0,0,0,0
13776941,8,6,1,1,0,0,0,1,0,1,0,0,4.859812404
13776941,8,6,0,0,0,0,1,0,1,1,0,1,4.369447852
13776941,8,6,0,0,1,0,0,1,1,0,1,1,5.433722004
13776941,8,6,0,0,1,0,0,0,0,0,0,0,5.631211782
13776941,8,6,0,0,0,0,0,0,0,0,0,0,0
13776941,8,7,0,0,1,0,0,0,1,1,0,0,5.631211782
13776941,8,7,1,0,0,0,1,1,0,0,1,1,5.433722004
13776941,8,7,0,0,0,1,0,0,1,0,1,1,4.369447852
13776941,8,7,0,0,0,0,1,0,1,1,0,1,5.187385806
13776941,8,7,0,0,0,0,0,0,0,0,0,0,0
13776941,8,8,0,0,0,0,1,0,1,0,0,0,5.433722004
13776941,8,8,1,0,1,0,0,1,0,0,0,0,4.369447852
13776941,8,8,0,1,0,0,0,0,1,1,1,1,4.859812404
13776941,8,8,0,0,0,1,0,0,1,0,1,0,5.631211782
13776941,8,8,0,0,0,0,0,0,0,0,0,0,0
13776941,8,9,0,0,0,0,1,0,0,0,0,1,4.859812404
13776941,8,9,0,1,0,0,0,1,0,0,1,0,5.187385806
13776941,8,9,0,0,0,1,0,0,0,0,0,0,5.631211782
13776941,8,9,1,0,0,1,0,1,1,0,1,1,5.433722004
13776941,8,9,0,0,0,0,0,0,0,0,0,0,0
13776941,8,10,0,0,1,0,0,0,1,1,1,1,5.631211782
13776941,8,10,0,0,0,0,1,0,0,0,1,0,5.433722004
13776941,8,10,1,0,0,1,0,1,0,1,1,1,4.859812404
13776941,8,10,0,1,0,0,0,0,1,1,1,1,5.187385806
13776941,8,10,0,0,0,0,0,0,0,0,0,0,0
13776941,8,11,0,0,0,0,1,0,1,0,1,1,4.859812404
13776941,8,11,0,0,1,0,0,0,1,1,0,0,4.369447852
13776941,8,11,1,0,0,1,0,1,0,1,0,1,5.631211782
13776941,8,11,0,0,0,1,0,1,1,0,1,0,5.433722004
13776941,8,11,0,0,0,0,0,0,0,0,0,0,0
13776941,8,12,0,1,0,0,0,1,0,1,1,1,5.631211782
13776941,8,12,0,0,1,0,0,1,1,0,0,1,5.631211782
13776941,8,12,0,0,0,0,1,1,0,0,0,0,5.433722004
13776941,8,12,0,0,0,1,0,0,1,1,0,1,5.187385806
13776941,8,12,1,0,0,0,0,0,0,0,0,0,0
13776941,8,12.1,1,1,0,0,0,1,0,1,1,1,5.631211782
13776941,8,12.1,0,0,1,0,0,1,1,0,0,1,5.631211782
13776941,8,12.1,0,0,0,0,1,1,0,0,0,0,5.433722004
13776941,8,12.1,0,0,0,1,0,0,1,1,0,1,5.187385806
13776941,8,13,0,1,0,0,0,1,0,0,1,0,4.859812404
13776941,8,13,1,0,0,0,1,1,1,0,1,0,4.369447852
13776941,8,13,0,0,0,1,0,1,0,0,1,0,5.187385806
13776941,8,13,0,0,1,0,0,1,1,0,0,0,5.631211782
13776941,8,13,0,0,0,0,0,0,0,0,0,0,0
13776941,8,14,0,0,1,0,0,0,0,1,1,1,5.187385806
13776941,8,14,1,0,0,0,1,1,1,0,0,0,4.369447852
13776941,8,14,0,0,0,1,0,1,0,0,1,0,5.433722004
13776941,8,14,0,1,0,0,0,0,1,1,1,1,4.859812404
13776941,8,14,0,0,0,0,0,0,0,0,0,0,0
13776941,8,15,0,0,0,0,1,0,1,1,0,1,5.433722004
13776941,8,15,0,0,0,1,0,1,1,1,0,0,4.369447852
13776941,8,15,1,0,1,0,0,1,1,1,1,1,4.859812404
13776941,8,15,0,1,0,0,0,0,0,1,0,1,5.631211782
13776941,8,15,0,0,0,0,0,0,0,0,0,0,0
13776941,8,16,0,0,0,1,0,1,1,1,0,1,5.433722004
13776941,8,16,0,0,1,0,0,0,1,0,1,0,4.369447852
13776941,8,16,0,0,0,0,1,0,0,1,1,0,5.187385806
13776941,8,16,1,0,0,1,0,1,0,0,1,0,4.859812404
13776941,8,16,0,0,0,0,0,0,0,0,0,0,0
13776975,7,1,0,1,0,0,0,1,0,1,1,0,5.631211782
13776975,7,1,0,0,0,0,1,1,1,0,1,1,4.859812404
13776975,7,1,0,0,1,0,0,0,0,0,1,0,5.187385806
13776975,7,1,0,0,1,0,0,1,1,1,1,1,4.369447852
13776975,7,1,1,0,0,0,0,0,0,0,0,0,0
13776975,7,1.1,1,1,0,0,0,1,0,1,1,0,5.631211782
13776975,7,1.1,0,0,0,0,1,1,1,0,1,1,4.859812404
13776975,7,1.1,0,0,1,0,0,0,0,0,1,0,5.187385806
13776975,7,1.1,0,0,1,0,0,1,1,1,1,1,4.369447852
13776975,7,2,0,1,0,0,0,0,1,0,1,0,5.631211782
13776975,7,2,0,1,0,0,0,1,1,0,0,0,5.187385806
13776975,7,2,0,0,0,0,1,1,1,0,1,0,4.369447852
13776975,7,2,0,0,0,1,0,1,1,0,1,0,5.433722004
13776975,7,2,1,0,0,0,0,0,0,0,0,0,0
13776975,7,2.1,1,1,0,0,0,0,1,0,1,0,5.631211782
13776975,7,2.1,0,1,0,0,0,1,1,0,0,0,5.187385806
13776975,7,2.1,0,0,0,0,1,1,1,0,1,0,4.369447852
13776975,7,2.1,0,0,0,1,0,1,1,0,1,0,5.433722004
13776975,7,3,0,0,0,0,1,0,1,0,0,0,5.631211782
13776975,7,3,0,1,0,0,0,0,0,0,0,1,5.187385806
13776975,7,3,0,0,1,0,0,0,1,1,1,1,5.433722004
13776975,7,3,1,0,0,1,0,0,1,1,1,1,4.369447852
13776975,7,3,0,0,0,0,0,0,0,0,0,0,0
13776975,7,4,0,0,0,0,1,0,1,1,1,0,5.631211782
13776975,7,4,0,1,0,0,0,0,1,1,0,0,4.859812404
13776975,7,4,1,0,0,1,0,0,0,0,1,1,5.187385806
13776975,7,4,0,0,1,0,0,0,0,0,1,1,4.369447852
13776975,7,4,0,0,0,0,0,0,0,0,0,0,0
13776975,7,5,0,0,0,0,1,1,1,0,1,1,4.859812404
13776975,7,5,1,0,0,1,0,1,1,0,1,1,5.631211782
13776975,7,5,0,0,1,0,0,1,0,1,0,1,4.369447852
13776975,7,5,0,0,0,1,0,1,0,1,0,1,5.433722004
13776975,7,5,0,0,0,0,0,0,0,0,0,0,0
13776975,7,6,0,0,1,0,0,1,0,0,0,0,4.859812404
13776975,7,6,0,1,0,0,0,1,0,0,0,1,5.187385806
13776975,7,6,1,0,0,1,0,1,1,1,0,1,5.433722004
13776975,7,6,0,0,0,0,1,0,1,0,1,1,5.631211782
13776975,7,6,0,0,0,0,0,0,0,0,0,0,0
13776975,7,7,0,0,1,0,0,1,0,1,1,0,4.859812404
13776975,7,7,0,0,1,0,0,0,0,1,0,0,5.187385806
13776975,7,7,1,0,0,1,0,1,0,0,1,1,5.433722004
13776975,7,7,0,0,0,0,1,1,1,0,0,1,5.631211782
13776975,7,7,0,0,0,0,0,0,0,0,0,0,0
13776975,7,8,1,0,0,1,0,0,1,1,1,1,5.631211782
13776975,7,8,0,0,1,0,0,0,1,1,1,1,5.433722004
13776975,7,8,0,1,0,0,0,1,0,0,0,0,5.187385806
13776975,7,8,0,0,0,1,0,1,0,0,0,1,4.859812404
